Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                      ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
INSY  ,-3.35      ,10.11     ,950563    ,33.72    ,757.17M   ,34             ,-1.36                     ,33.75     ,11.03     ,-0.05,-91.09      ,37.35                  ,-33.92            ,20.28                  ,11.58                  ,Biotechnology                                 ,NASDAQ  ,INSYS THERAPEUTICS INC   ,Biotechnology                     ,--      ,10.55         ,10.10 ,200     ,550719       ,923033      ,172.60                  ,102.98                 ,No        ,10.46 ,10.63 ,10.12 ,26.89                 ,1319922       ,1135281    ,72.02                    ,83.73                 ,No                ,Health Care           ,--            ,10.55     ,9.80  ,100     ,1281776     ,103.13                    ,74.16                  ,5.94M          ,No                  ,C  ,--       ,C                  ,33.33          ,50.00                 ,16.67           ,--                     ,--              ,6                 ,1.83              ,58.48M    ,330.80M,58.48M  ,71.77M            ,0.31    ,0.77      ,0.52      ,0.31        ,0.70      ,-0.87     ,-0.69     ,65.00                       ,17.68   ,648.62            ,-0.44 ,-2.73                  ,-8.93                      ,-0.84                  ,-1.28                   ,-62.68               ,+202.73              ,-18.47               ,+0.60     ,10.94        ,13.69    ,10.59                  ,9.64      ,8.70     ,62.65                   ,12.71                        ,-4.17   ,-0.09,+0.83                  ,-0.07                 ,-0.88                  ,-7.35                    ,+14.67               ,-56.06               ,+8.23                ,+9.49             ,8               ,11.27     ,13.69   ,10.50       ,9.30    ,-1.10                ,0.52           ,-0.35    ,-0.85,-0.15                   ,-1.03                    ,-7.73                    ,-0.14                 ,-30.63               ,+177.73              ,-10.58               ,+7.19             ,13.69      ,21.22     ,10.50    ,9.25   ,0.83         ,92.00            ,-0.31         ,1.43              ,--                   ,13.70                    ,3.00            ,--           ,34.25                ,2.29     ,10.91     ,10.69     ,11.09      ,11.06     ,11.31      ,39.06                ,46.61     ,26.78                   ,8.91 ,13.39               ,0.91                      ,1.02           ,10.46     ,12.70      ,11.39     ,10.92     ,11.59      ,45.75     ,47.79                ,14.48         ,5.43 ,0.17       ,-0.72          ,1.36                      ,11.58     ,10.89      ,10.95     ,47.83                ,20.01                   ,5.68    ,9.78                   ,-0.71          ,0.25                      ,-4107.83  , 
UTHR  ,-3.27      ,138.57    ,623075    ,9.58     ,6.57B     ,143            ,0.00                      ,29.25     ,148.13    ,-3.36,-90.91      ,20.19                  ,-9.21             ,32.32                  ,150.31                 ,Biotechnology                                 ,NGM/NGS ,UNITED THERAPEUTICS CORP ,Biotechnology                     ,--      ,146.03        ,138.45,100     ,574834       ,597136      ,108.39                  ,104.34                 ,No        ,143.26,144.50,138.59,92.10                 ,652260        ,620505     ,95.53                    ,100.41                ,Yes               ,Health Care           ,--            ,146.03    ,137.07,500     ,617416      ,112.14                    ,100.92                 ,84.94M         ,No                  ,C  ,--       ,B                  ,23.08          ,--                    ,46.15           ,23.08                  ,7.69            ,13                ,2.92              ,713.70M   ,1.60B  ,713.70M ,44.96M            ,15.25   ,15.25     ,12.72     ,16.07       ,6.28      ,3.28      ,5.71      ,35.00                       ,44.64   ,2131.73           ,-7.46 ,-11.89                 ,-2.85                      ,+8.97                  ,-5.43                   ,-8.78                ,+219.00              ,+24.06               ,+1.39     ,147.09       ,169.88   ,25.39                  ,142.00    ,97.52    ,79.81                   ,6.20                         ,-5.11   ,-2.77,-5.55                  ,-0.05                 ,-6.96                  ,+6.55                    ,+1.81                ,+48.99               ,+17.60               ,+41.50            ,5               ,151.16    ,169.88  ,144.69      ,142.00  ,-39.55               ,5.93           ,-4.69    ,-1.90,0.00                    ,-4.28                    ,-4.55                    ,-8.39                 ,+21.89               ,+142.10              ,+20.80               ,+31.65            ,169.88     ,169.89    ,144.69   ,141.30 ,7.43         ,87.00            ,-1.50         ,0.41              ,--                   ,9.58                     ,3.46            ,--           ,9.09                 ,4.11     ,146.52    ,154.31    ,138.58     ,149.47    ,144.34     ,39.59                ,47.53     ,32.61                   ,9.09 ,166.19              ,-19.64                    ,-5.97          ,152.44    ,129.91     ,147.16    ,150.18    ,142.29     ,42.75     ,50.64                ,41.51         ,19.84,-2.51      ,-14.23         ,1.12                      ,150.31    ,142.39     ,149.14    ,47.39                ,13.48                   ,28.47   ,134.43                 ,-29.31         ,-1.91                     ,-811.98   , 
CDE   ,-3.21      ,8.024     ,2341391   ,23.79    ,1.46B     ,51             ,+4.30                     ,44.68     ,8.09      ,-0.61,-62.49      ,23.33                  ,-0.53             ,40.53                  ,8.22                   ,Metals & Mining                               ,NYSE    ,COEUR MINING INC         ,Silver                            ,--      ,8.09          ,8.00  ,2200    ,3229465      ,4978800     ,72.50                   ,47.03                  ,No        ,8.29  ,8.30  ,8.01  ,69.52                 ,4617601       ,4479082    ,50.71                    ,52.27                 ,No                ,Materials             ,--            ,8.09      ,7.94  ,600     ,4706175     ,50.81                     ,49.75                  ,24.78M         ,No                  ,C  ,--       ,C                  ,--             ,62.50                 ,37.50           ,--                     ,--              ,8                 ,2.38              ,55.35M    ,665.78M,55.35M  ,181.06M           ,0.34    ,0.34      ,-2.83     ,0.33        ,-11.59    ,-6.65     ,0.54      ,10.00                       ,8.31    ,319.01            ,-0.066,-0.316                 ,-1.57                      ,-2.4222                ,-18.42                  ,+70.27               ,-71.29               ,+14.08               ,+0.78     ,8.14         ,9.78     ,8.11                   ,7.30      ,4.30     ,76.67                   ,-0.69                        ,-0.82   ,+0.20,-1.186                 ,+0.09                 ,-0.2827                ,-23.04                   ,-11.00               ,-28.68               ,-10.98               ,+9.30             ,1               ,8.14      ,12.30   ,7.39        ,7.30    ,-3.64                ,0.276          ,-0.266   ,+2.47,+0.3332                 ,-0.1287                  ,-3.38                    ,-1.8262               ,+54.60               ,-60.04               ,-32.57               ,+4.18             ,9.34       ,16.41     ,7.30     ,7.30   ,0.36         ,5.00             ,-0.084        ,1.01              ,--                   ,23.79                    ,1.91            ,25.88        ,24.52                ,2.20     ,7.71      ,9.88      ,10.20      ,8.32      ,9.86       ,45.83                ,43.57     ,24.70                   ,37.51,9.40                ,-1.23                     ,-1.06          ,9.76      ,11.14      ,7.97      ,9.24      ,9.95       ,41.53     ,43.77                ,19.31         ,27.53,-0.68      ,-3.45          ,-0.91                     ,8.22      ,9.97       ,9.42      ,41.86                ,16.71                   ,20.76   ,7.04                   ,-1.13          ,-3.51                     ,-335.61   , 
SUM   ,-3.14      ,23.48     ,677387    ,45.51    ,2.56B     ,80             ,+0.97                     ,39.93     ,24.05     ,-0.14,-94.61      ,4.29                   ,-12.14            ,14.31                  ,24.05                  ,Construction Materials                        ,NYSE    ,SUMMIT MATERIALS INC     ,Construction Materials            ,--      ,24.15         ,23.47 ,600     ,1232856      ,1711119     ,54.94                   ,39.59                  ,No        ,24.24 ,24.26 ,23.48 ,97.61                 ,1699354       ,1864566    ,39.86                    ,36.33                 ,No                ,Materials             ,--            ,24.15     ,23.45 ,500     ,1656009     ,84.54                     ,40.90                  ,29.47M         ,No                  ,D  ,--       ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,46.13M    ,1.63B  ,46.13M  ,106.06M           ,0.53    ,0.53      ,0.56      ,1.27        ,-0.37     ,-2.50     ,-1.27     ,--                          ,2.84    ,325.21            ,-0.67 ,-1.05                  ,+0.43                      ,+1.82                  ,-0.83                   ,0.00                 ,0.00                 ,+11.16               ,0.00      ,24.27        ,25.06    ,2.20                   ,22.46     ,17.27    ,95.71                   ,2.69                         ,-2.77   ,+0.09,-0.68                  ,-0.01                 ,0.00                   ,+8.17                    ,+1.51                ,0.00                 ,+1.71                ,+6.27             ,1               ,24.32     ,26.46   ,23.83       ,22.46   ,-6.18                ,0.78           ,-0.76    ,+0.37,+0.23                   ,+0.10                    ,+0.01                    ,-0.20                 ,+33.91               ,0.00                 ,+22.48               ,+1.78             ,25.06      ,26.46     ,23.39    ,22.46  ,0.82         ,32.00            ,-0.04         ,1.94              ,--                   ,45.51                    ,55.43           ,179.29       ,19.00                ,1.58     ,24.06     ,24.34     ,22.75      ,24.10     ,23.40      ,49.80                ,50.19     ,27.79                   ,5.39 ,24.77               ,-0.35                     ,-0.21          ,24.31     ,21.79      ,24.11     ,24.07     ,23.15      ,47.52     ,52.22                ,22.59         ,38.76,-0.10      ,-0.20          ,0.42                      ,24.05     ,23.52      ,23.96     ,50.86                ,17.55                   ,51.82   ,23.32                  ,-1.22          ,0.80                      ,-2384.66  , 
GG    ,-3.10      ,15.33     ,7027583   ,81.32    ,13.05B    ,84             ,+2.97                     ,48.55     ,15.30     ,-0.29,-67.42      ,1.54                   ,-8.89             ,27.79                  ,15.71                  ,Metals & Mining                               ,NYSE    ,GOLDCORP INC             ,Gold                              ,0.08    ,15.45         ,15.33 ,7500    ,8215187      ,8635742     ,85.54                   ,81.38                  ,No        ,15.82 ,15.97 ,15.34 ,63.22                 ,9098083       ,8760728    ,77.24                    ,80.22                 ,No                ,Materials             ,0.50          ,15.45     ,15.32 ,3100    ,8851966     ,53.78                     ,79.39                  ,122.77M        ,No                  ,NC ,***      ,B-                 ,18.52          ,33.33                 ,44.44           ,3.70                   ,--              ,27                ,2.33              ,162.00M   ,3.51B  ,162.00M ,854M              ,0.19    ,0.19      ,-5.03     ,0.37        ,-2.66     ,-3.34     ,1.95      ,10.00                       ,4.62    ,--                ,-0.12 ,-0.27                  ,-1.65                      ,+0.51                  ,-1.51                   ,-16.81               ,-65.63               ,-4.80                ,+0.12     ,15.48        ,17.87    ,4.41                   ,14.46     ,11.91    ,98.46                   ,-0.71                        ,-0.78   ,+0.37,+1.68                  ,+0.05                 ,-0.41                  ,+3.43                    ,+13.76               ,-41.32               ,+21.11               ,+1.23             ,4               ,15.48     ,17.87   ,14.48       ,14.46   ,-3.41                ,0.64           ,-0.49    ,+2.39,+0.45                   ,-0.26                    ,-2.57                    ,-0.24                 ,-9.77                ,-50.88               ,+4.95                ,+0.75             ,17.87      ,20.38     ,14.46    ,13.65  ,0.65         ,85.00            ,-0.01         ,3.46              ,--                   ,81.32                    ,0.99            ,20.55        ,42.25                ,3.76     ,14.91     ,15.71     ,14.80      ,15.42     ,15.32      ,50.80                ,50.04     ,22.22                   ,32.58,17.70               ,-1.17                     ,2.80           ,15.25     ,16.01      ,15.22     ,15.43     ,15.35      ,49.68     ,50.48                ,1.06          ,24.40,-0.23      ,0.02           ,3.26                      ,15.71     ,14.73      ,15.37     ,50.45                ,21.75                   ,16.99   ,13.72                  ,-1.33          ,0.30                      ,-11533.12 , 
ABX   ,-2.78      ,18.90     ,12309325  ,33.96    ,21.95B    ,76             ,+3.16                     ,55.77     ,18.50     ,-0.04,-44.24      ,5.51                   ,-4.05             ,22.82                  ,18.80                  ,Metals & Mining                               ,NYSE    ,BARRICK GOLD CORP        ,Gold                              ,0.12    ,19.02         ,18.89 ,2000    ,13537385     ,17525567    ,90.93                   ,70.24                  ,No        ,19.44 ,19.50 ,18.90 ,59.78                 ,17561692      ,17306903   ,70.09                    ,71.12                 ,No                ,Materials             ,0.60          ,19.02     ,18.87 ,6100    ,17142409    ,52.81                     ,71.81                  ,248.46M        ,No                  ,NC ,*****    ,B-                 ,35.71          ,10.71                 ,50.00           ,--                     ,3.57            ,28                ,2.25              ,861.00M   ,8.56B  ,861.00M ,1.17B             ,0.56    ,0.56      ,-2.44     ,0.84        ,-2.50     ,-10.15    ,-0.54     ,2.00                        ,7.65    ,--                ,-0.12 ,+0.67                  ,+1.15                      ,+1.95                  ,+4.05                   ,+73.24               ,-57.35               ,+11.23               ,-0.21     ,19.07        ,20.78    ,3.97                   ,17.35     ,12.64    ,94.49                   ,-2.74                        ,-0.63   ,+0.42,+2.90                  ,+0.07                 ,+0.15                  ,+11.44                   ,+19.21               ,-5.03                ,+23.89               ,+11.39            ,7               ,19.07     ,20.78   ,17.70       ,17.35   ,-6.23                ,0.60           ,-0.54    ,+2.21,+0.58                   ,+0.22                    ,+0.79                    ,+0.74                 ,+29.10               ,-33.93               ,+9.54                ,+3.34             ,20.78      ,23.47     ,17.67    ,15.86  ,0.64         ,91.00            ,-0.04         ,1.44              ,--                   ,33.96                    ,3.53            ,75.52        ,22.78                ,2.59     ,18.18     ,18.33     ,16.99      ,18.53     ,17.73      ,57.68                ,53.50     ,19.99                   ,55.76,20.56               ,-0.25                     ,4.62           ,17.78     ,18.20      ,18.38     ,18.17     ,17.62      ,54.42     ,53.88                ,5.03          ,43.76,-0.02      ,2.08           ,5.02                      ,18.80     ,17.06      ,18.04     ,55.09                ,22.11                   ,34.97   ,17.05                  ,-0.42          ,1.79                      ,-9886.33  , 
SID   ,-2.75      ,3.53      ,1420116   ,13.39    ,5.05B     ,18             ,+4.54                     ,46.27     ,3.59      ,-0.09,-56.58      ,20.69                  ,-5.01             ,17.62                  ,3.71                   ,Metals & Mining                               ,NYSE    ,COMPANHIA SIDERURGICA NAC,Steel                             ,--      ,3.64          ,3.53  ,30300   ,2721277      ,2449785     ,52.19                   ,57.97                  ,No        ,3.63  ,3.645 ,3.54  ,12.47                 ,2328683       ,2279343    ,60.98                    ,62.30                 ,No                ,Materials             ,--            ,3.64      ,3.50  ,19900   ,2343274     ,41.91                     ,60.60                  ,9.36M          ,No                  ,-- ,--       ,--                 ,--             ,--                    ,20.00           ,60.00                  ,20.00           ,5                 ,4.00              ,484.21M   ,4.59B  ,484.21M ,1.39B             ,0.27    ,0.36      ,-0.02     ,--          ,0.10      ,-0.09     ,0.76      ,-9.06                       ,3.16    ,--                ,-0.11 ,-0.37                  ,-1.81                      ,+0.289                 ,-2.62                   ,+117.74              ,-56.01               ,+110.00              ,+2.32     ,3.65         ,4.23     ,0.595                  ,3.20      ,1.61     ,79.31                   ,2.21                         ,-3.02   ,-0.01,+0.14                  ,+0.08                 ,-0.1227                ,+8.62                    ,+12.69               ,-3.13                ,+7.08                ,+21.28            ,2               ,3.65      ,4.23    ,3.34        ,3.20    ,-1.89                ,0.115          ,-0.10    ,-0.27,+0.158                  ,-0.067                   ,-3.26                    ,-0.0978               ,+67.33               ,-24.10               ,+43.73               ,+2.54             ,4.23       ,4.24      ,3.20     ,3.20   ,0.145        ,52.00            ,-0.03         ,0.57              ,--                   ,10.19                    ,8.88            ,370.98       ,--                   ,1.10     ,3.50      ,3.74      ,3.43       ,3.62      ,3.50       ,50.54                ,50.27     ,22.70                   ,43.42,4.21                ,-0.41                     ,0.40           ,3.64      ,3.16       ,3.61      ,3.64      ,3.43       ,48.68     ,51.27                ,5.21          ,40.22,-0.06      ,-0.14          ,0.41                      ,3.71      ,3.52       ,3.62      ,50.26                ,20.45                   ,32.98   ,3.20                   ,-0.58          ,-0.18                     ,-1675.65  , 
ISLE  ,-2.72      ,26.07     ,226586    ,16.50    ,1.11B     ,42             ,+2.46                     ,61.61     ,25.58     ,0.54 ,-28.18      ,7.59                   ,18.44             ,28.40                  ,25.19                  ,Hotels Restaurants & Leisure                  ,NGM/NGS ,ISLE OF CAPRI CASINOS INC,Casinos & Gaming                  ,--      ,26.81         ,26.05 ,200     ,92083        ,272266      ,246.07                  ,83.22                  ,No        ,26.80 ,26.80 ,26.07 ,45.67                 ,141921        ,126750     ,159.66                   ,178.77                ,No                ,Consumer Discretionary,--            ,26.81     ,26.01 ,500     ,138997      ,309.18                    ,163.02                 ,2.37M          ,No                  ,NR ,--       ,B-                 ,--             ,--                    ,100.00          ,--                     ,--              ,6                 ,3.00              ,46.20M    ,978.59M,46.20M  ,41.36M            ,1.63    ,1.12      ,0.13      ,1.46        ,-3.21     ,-1.21     ,-3.35     ,4.00                        ,4.72    ,148.27            ,-0.74 ,+1.64                  ,+6.43                      ,+3.90                  ,+9.43                   ,+97.68               ,+307.99              ,+52.86               ,+1.44     ,26.89        ,26.89    ,-0.87                  ,23.98     ,11.38    ,92.41                   ,-2.38                        ,-2.76   ,-0.01,+1.39                  ,+0.03                 ,+1.77                  ,+17.02                   ,+8.59                ,+200.12              ,+8.34                ,+80.30            ,0               ,26.89     ,26.89   ,26.36       ,23.98   ,-14.63               ,0.73           ,-0.73    ,-0.04,+0.64                   ,+1.62                    ,+7.07                    ,+2.31                 ,+119.60              ,+269.08              ,+40.00               ,+5.57             ,26.89      ,25.93     ,25.20    ,23.41  ,0.79         ,61.00            ,-0.06         ,0.70              ,--                   ,23.95                    ,--              ,1220.10      ,18.43                ,1.13     ,25.86     ,24.52     ,23.39      ,25.38     ,23.57      ,80.72                ,61.05     ,15.30                   ,71.82,26.74               ,2.65                      ,1.66           ,24.53     ,21.26      ,25.45     ,24.64     ,23.14      ,61.57     ,65.27                ,36.74         ,88.46,0.43       ,2.17           ,2.52                      ,25.19     ,23.62      ,24.43     ,68.58                ,33.07                   ,91.61   ,23.64                  ,1.44           ,3.18                      ,314.70    , 
JAZZ  ,-2.61      ,135.54    ,200040    ,21.66    ,8.29B     ,71             ,+1.55                     ,54.21     ,135.00    ,2.42 ,-45.52      ,8.14                   ,10.26             ,33.30                  ,135.34                 ,Pharmaceuticals                               ,NASDAQ  ,JAZZ PHARMACEUTICALS PLC ,Pharmaceuticals                   ,--      ,138.82        ,135.51,200     ,481860       ,615870      ,41.51                   ,32.48                  ,No        ,139.17,139.83,135.67,91.92                 ,538612        ,610854     ,37.14                    ,32.75                 ,No                ,Health Care           ,--            ,138.82    ,135.16,400     ,539041      ,30.42                     ,37.11                  ,65.72M         ,No                  ,NC ,--       ,--                 ,61.11          ,22.22                 ,16.67           ,--                     ,--              ,18                ,1.56              ,396.83M   ,1.49B  ,396.83M ,59.74M            ,6.41    ,6.41      ,5.23      ,11.19       ,0.93      ,3.51      ,4.80      ,15.50                       ,26.67   ,1430.74           ,-3.28 ,-2.71                  ,+2.57                      ,+19.63                 ,+9.14                   ,-20.68               ,+177.03              ,-12.50               ,+1.20     ,139.96       ,139.96   ,20.17                  ,130.25    ,95.80    ,91.86                   ,-0.31                        ,-2.36   ,+0.35,+25.54                 ,+0.02                 ,+3.60                  ,+16.47                   ,+27.32               ,-11.23               ,+27.97               ,+22.83            ,3               ,139.96    ,139.96  ,137.18      ,130.25  ,-39.36               ,4.29           ,-3.63    ,+0.25,+2.12                   ,+3.48                    ,+2.66                    ,+11.62                ,+5.52                ,+130.48              ,+7.10                ,+9.76             ,139.96     ,160.00    ,131.63   ,109.14 ,4.67         ,97.00            ,-0.38         ,0.92              ,--                   ,21.66                    ,--              ,106.19       ,12.41                ,5.57     ,134.93    ,127.68    ,118.83     ,134.17    ,124.88     ,68.48                ,56.42     ,16.08                   ,54.48,138.81              ,5.04                      ,30.15          ,124.54    ,126.87     ,135.13    ,128.49    ,124.78     ,58.79     ,58.70                ,25.71         ,74.40,2.77       ,6.93           ,34.52                     ,135.34    ,118.11     ,127.18    ,63.06                ,27.20                   ,77.85   ,131.87                 ,-2.34          ,23.25                     ,751.89    , 
OMI   ,-2.60      ,35.21     ,881111    ,20.36    ,2.19B     ,67             ,+0.65                     ,39.01     ,35.75     ,-0.08,-94.38      ,6.52                   ,11.19             ,10.91                  ,35.81                  ,Health Care Providers & Services              ,NYSE    ,OWENS & MINOR INC        ,Health Care Distributors          ,1.03    ,35.83         ,35.20 ,600     ,567661       ,620568      ,155.22                  ,141.98                 ,No        ,36.15 ,36.50 ,35.21 ,98.18                 ,736112        ,686672     ,119.70                   ,128.32                ,Yes               ,Health Care           ,2.90          ,35.83     ,35.12 ,100     ,771914      ,102.60                    ,114.15                 ,20.24M         ,No                  ,B  ,**       ,A-                 ,--             ,--                    ,44.44           ,33.33                  ,22.22           ,9                 ,3.78              ,108.79M   ,9.72B  ,108.79M ,61.04M            ,1.76    ,1.76      ,1.65      ,1.80        ,1.06      ,1.76      ,1.72      ,3.42                        ,1.12    ,1230.81           ,-0.62 ,-1.23                  ,+0.05                      ,+1.15                  ,-0.49                   ,+12.79               ,+35.92               ,-1.14                ,+0.99     ,35.92        ,36.72    ,4.98                   ,33.84     ,30.43    ,93.48                   ,2.03                         ,-1.73   ,+0.32,-0.26                  ,-0.01                 ,+0.02                  ,+3.31                    ,+2.26                ,+9.70                ,+7.16                ,+11.14            ,7               ,35.97     ,37.02   ,35.35       ,33.84   ,-4.69                ,1.29           ,-0.94    ,+0.89,+0.23                   ,+0.02                    ,+0.05                    ,-0.18                 ,-6.86                ,+27.15               ,+6.53                ,+3.96             ,36.72      ,41.48     ,35.33    ,33.84  ,1.38         ,44.00            ,-0.09         ,0.87              ,--                   ,20.36                    ,5.43            ,58.81        ,19.91                ,0.22     ,35.73     ,35.98     ,34.77      ,35.78     ,35.40      ,49.89                ,49.33     ,18.94                   ,5.63 ,36.85               ,-0.24                     ,0.28           ,35.89     ,35.12      ,35.92     ,35.68     ,35.36      ,47.53     ,51.55                ,10.01         ,19.38,-0.01      ,-1.60          ,0.88                      ,35.81     ,34.95      ,35.61     ,51.25                ,23.15                   ,25.94   ,34.78                  ,0.29           ,-0.88                     ,936.81    , 
GOLD  ,-2.56      ,87.55     ,894095    ,33.82    ,7.98B     ,105            ,+2.54                     ,48.27     ,87.77     ,-0.54,-64.79      ,--                     ,-11.62            ,22.22                  ,89.40                  ,Metals & Mining                               ,NGM/NGS ,RANDGOLD RESOURCES LTD   ,Gold                              ,1.00    ,88.27         ,87.54 ,300     ,946944       ,1040110     ,94.42                   ,85.96                  ,No        ,89.85 ,90.44 ,87.59 ,90.92                 ,935327        ,981304     ,95.59                    ,91.11                 ,No                ,Materials             ,1.10          ,88.27     ,87.55 ,100     ,907637      ,80.39                     ,98.51                  ,80.97M         ,No                  ,-- ,****     ,--                 ,28.57          ,42.86                 ,28.57           ,--                     ,--              ,7                 ,2.00              ,294.22M   ,1.21B  ,294.22M ,94M               ,2.61    ,2.61      ,2.01      ,--          ,2.51      ,2.98      ,4.65      ,4.93                        ,20.52   ,--                ,-0.72 ,-3.63                  ,-1.27                      ,+3.08                  ,+1.59                   ,+28.72               ,-21.75               ,+8.78                ,+0.18     ,88.63        ,96.13    ,36.11                  ,83.18     ,67.54    ,100.00                  ,0.96                         ,-0.82   ,+1.58,+9.89                  ,+0.04                 ,-1.67                  ,+3.61                    ,+15.63               ,+7.04                ,+27.59               ,+8.69             ,27              ,88.63     ,96.13   ,84.16       ,83.18   ,-20.01               ,2.89           ,-2.30    ,+1.79,+2.19                   ,-1.13                    ,-1.86                    ,+1.38                 ,-6.50                ,+8.12                ,-2.07                ,+7.57             ,96.13      ,126.55    ,83.18    ,77.16  ,2.89         ,90.00            ,0.00          ,1.44              ,--                   ,33.82                    ,2.37            ,0.07         ,--                   ,6.88     ,86.73     ,87.06     ,83.62      ,88.03     ,86.30      ,50.76                ,50.87     ,24.88                   ,35.21,95.94               ,-4.73                     ,18.82          ,84.84     ,92.40      ,88.39     ,86.73     ,86.56      ,51.39     ,51.37                ,0.96          ,27.44,0.09       ,5.16           ,19.47                     ,89.40     ,82.02      ,86.38     ,52.27                ,25.36                   ,20.51   ,82.87                  ,-4.87          ,4.83                      ,-1597.88  , 
