20160216,717.6400,722.8800,710.1800,718.6500,2172200
20160217,731.9700,733.7600,716.6100,727.0000,2457700
20160218,717.5100,736.0000,715.5500,733.9600,2363800
20160219,722.1100,724.0300,713.1200,715.9000,1745900
20160222,729.0500,734.8500,723.4500,729.5100,1875800
20160223,717.2900,730.9000,715.6700,726.1000,2066600
20160224,720.9000,721.2200,702.0200,710.6100,1854600
20160225,729.1200,729.5100,713.2300,722.9300,1807300
20160226,724.8600,736.1600,721.9400,733.6000,2123700
20160229,717.2200,730.6000,716.8400,721.0000,2253400
20160301,742.1700,742.3300,718.6400,721.3000,3005600
20160302,739.4800,743.1200,733.2500,742.8700,1814600
20160303,731.5900,741.0000,729.6300,739.4800,2026700
20160304,730.2200,735.0000,725.6200,734.8000,2425800
20160307,712.8000,727.2100,705.1400,725.1500,3084500
20160308,713.5300,722.2500,704.0000,708.3900,2626500
20160309,725.4100,726.2400,712.6600,715.1700,1977200
20160310,732.1700,736.5400,723.2900,727.7900,2230800
20160311,744.8700,744.9000,736.7000,739.9500,1769000
20160314,750.2400,754.2600,743.6600,744.9700,1641200
20160315,750.5700,753.0100,742.8400,746.0200,1491600
20160316,757.3600,759.0000,746.5000,749.0500,1465300
20160317,758.4800,765.3400,757.3600,757.6500,2228200
20160318,755.4100,762.1400,751.8200,761.6300,2811100
20160321,762.1600,763.3400,751.2700,753.9100,1438700
20160322,760.0500,765.0000,757.8800,758.4400,1104800
20160323,757.5600,765.3900,756.0300,763.3500,1233900
20160324,754.8400,757.5600,750.5000,751.2000,1555800
20160328,753.2800,758.3000,752.0400,756.1700,1083800
20160329,765.8900,767.1800,748.2900,753.6800,2003100
20160330,768.3400,777.3100,767.5800,768.2100,2019800
20160331,762.9000,769.0800,758.2500,768.3400,1627700
20160401,769.6700,770.0400,755.2000,757.1600,1583700
20160404,765.1200,772.4400,761.7900,769.5100,1346200
20160405,758.5700,762.8700,755.6000,758.1300,1223900
20160406,768.0700,768.4200,756.3000,757.8400,1265600
20160407,760.1200,769.3600,757.5000,765.3200,1274900
20160408,759.4700,767.1300,755.7700,765.8700,1171700
20160411,757.5400,767.2200,757.3400,765.4500,1588700
20160412,764.3200,764.9200,751.5700,758.4300,1369400
20160413,771.9100,775.7500,764.5900,770.3100,1771300
20160414,775.3900,779.6100,773.2200,775.3600,1349600
20160415,780.0000,780.9300,774.9300,775.5000,1585600
20160418,787.6800,788.5500,777.6100,780.1900,1669700
20160419,776.2500,790.9500,770.2700,790.5000,2197600
20160420,774.9200,779.6600,771.2700,779.1600,1713100
20160421,780.0000,781.6800,771.5500,777.3100,3881400
20160422,737.7700,753.9200,730.3700,743.9100,7039900
20160425,742.2100,744.8800,735.1000,735.3500,2472100
20160426,725.3700,745.5900,720.3200,744.4200,2793200
20160427,721.4600,727.1500,709.0800,725.3200,3313100
20160428,705.0600,729.2600,703.2000,723.2900,3129500
20160429,707.8800,712.1100,703.7800,704.1200,2913900
20160502,714.4100,715.4100,706.3600,711.9200,1673800
20160503,708.4400,713.3700,707.3300,712.5000,1931000
20160504,711.3700,715.0500,704.0500,706.7700,1708600
20160505,714.7100,717.5500,709.4500,715.0000,1483400
20160506,725.1800,725.9900,711.9500,712.2000,1982500
20160509,729.1300,734.2900,723.5000,726.7000,1903700
20160510,739.3800,740.0000,731.6100,734.9600,1631700
20160511,730.5500,740.8000,727.9000,740.5200,1491700
20160512,728.0700,735.3700,724.2700,732.0000,1354700
20160513,724.8300,731.2900,723.5100,726.6200,1262200
20160516,730.3000,732.6800,720.0000,724.3200,1126900
20160517,720.1900,735.8500,718.0000,731.0600,1670200
20160518,721.7800,725.5700,715.0200,718.5000,1626800
20160519,715.3100,720.5000,710.3100,718.3000,1529900
20160520,721.7100,727.7000,715.0100,716.4600,1739900
20160523,717.2500,723.5000,716.9400,719.9800,1240800
20160524,733.0300,734.2000,719.6500,719.8500,1894200
20160525,738.1000,739.8900,732.6000,735.0000,1610800
20160526,736.9300,741.1000,733.0000,736.0000,1360100
20160527,747.6000,747.9100,737.0100,737.5100,1738900
20160531,748.8500,753.4800,745.5700,748.7600,2124200
20160601,748.4600,751.3700,744.3400,748.4700,1039400
20160602,744.2700,747.3000,737.0000,746.1000,1695800
20160603,735.8600,741.4900,733.9100,741.4900,1230400
20160606,730.0600,738.5000,728.2900,738.5000,1499600
20160607,731.0900,736.7100,730.8000,733.2700,1215700
20160608,742.9300,743.8100,735.7700,739.5000,1615700
20160609,742.5200,743.9300,736.5000,737.0700,959000
20160610,733.1900,739.6400,730.5100,735.9500,1452500
20160613,731.8800,739.0000,729.8200,729.8200,1167700
20160614,733.2500,736.0000,726.5000,729.3100,1329200
20160615,732.1900,737.1500,731.3100,734.9200,1161700
20160616,724.2500,730.3900,715.5400,727.9600,2250100
20160617,704.2500,721.3900,701.1200,721.3900,4113100
20160620,706.1300,715.8700,705.4100,710.3100,2282700
20160621,708.8800,715.3800,704.6600,710.0500,1515900
20160622,710.4700,714.2100,705.8800,714.0500,1452900
20160623,714.8700,714.8800,700.2500,710.5500,2125000
20160624,685.2000,705.0000,684.9100,690.1700,4771800
20160627,681.1400,683.3300,672.6600,682.4900,2907300
20160628,691.2600,692.7400,684.8500,691.3700,1912300
20160629,695.1900,699.5000,692.6800,694.2600,2156200
20160630,703.5300,703.7700,694.9000,697.6500,2112500
20160701,710.2500,712.5300,703.7300,705.1000,1549200
20160705,704.8900,708.1200,699.1300,705.0100,1422000
20160706,708.9700,713.0000,699.0000,699.8400,1445100
20160707,707.2600,710.1700,700.6700,710.1100,1058700
20160708,717.7800,717.9000,708.1100,710.5600,1497300
20160711,727.2000,728.9300,718.8700,719.4200,1441100
20160712,732.5100,735.6000,727.5000,731.9200,1323400
20160713,729.4800,735.5200,729.0200,735.5200,1021800
20160714,735.8000,736.1400,730.5900,733.9400,1070400
20160715,735.6300,741.0000,734.6400,741.0000,1617100
20160718,753.2000,755.1400,736.5100,737.9100,1934900
20160719,753.4100,756.5900,748.4900,749.8700,1521800
20160720,757.0800,760.6400,754.0500,754.0500,1125100
20160721,754.4100,758.1500,751.5200,757.0000,953100
20160722,759.2800,759.4500,752.6600,757.3200,1046000
20160725,757.5200,759.8200,754.0700,757.6800,1073300
20160726,757.6500,759.2600,752.7500,757.5200,1189600
20160727,761.9700,764.4500,755.9300,758.9700,1608600
20160728,765.8400,768.9700,759.0900,768.8400,3673200
20160729,791.3400,803.9400,790.0000,797.7100,5090500
20160801,800.9400,807.4900,785.0400,786.6700,3029700
20160802,800.1200,802.3200,794.5300,797.3300,1996400
20160803,798.9200,799.5400,793.0200,796.4700,1460300
20160804,797.2500,800.2000,793.9200,798.2400,1076000
20160805,806.9300,807.2200,797.8100,800.1100,1807300
20160808,805.2300,807.6000,801.6900,806.0000,1221300
20160809,807.4800,813.3300,804.0600,804.4900,1607700
20160810,808.4900,810.8800,806.4900,807.0500,918500
20160811,808.2000,813.8800,806.0000,810.4700,1282300
20160812,807.0500,807.1900,803.6400,805.0900,897300
20160815,805.9600,811.3600,804.0300,807.2100,929800
20160816,801.1900,804.2600,797.0000,803.5000,1057900
20160817,805.4200,805.6300,796.3000,800.0000,1066100
20160818,802.7500,808.0000,801.6300,805.3600,864600
20160819,799.6500,801.2300,796.8800,799.7900,1120800
20160822,796.9500,799.3000,794.3300,798.5100,852800
20160823,796.5900,801.0000,795.9900,800.4800,917500
20160824,793.6000,798.4600,790.7600,796.8600,1283600
20160825,791.3000,794.7200,787.2300,792.0000,1202700
20160826,793.2200,799.4000,789.4100,792.4900,1248900
20160829,795.8200,798.5200,790.3200,793.0500,773700
20160830,791.9200,798.0000,789.4700,792.8800,1167400
20160831,789.8500,791.5700,787.2000,789.6000,1071400
20160901,791.4000,792.8900,786.3300,791.9800,1303500
20160902,796.8700,797.1000,793.2600,795.2700,1349900
20160906,808.0200,810.8900,795.4300,798.3900,1989500
20160907,807.9900,810.6000,803.7200,807.9300,1145300
20160908,802.8400,808.4200,801.0100,805.2200,1177700
20160909,788.4800,801.7500,788.0500,798.7700,1887600
20160912,798.8200,800.1700,783.5000,784.5200,1863700
20160913,788.7200,795.7900,784.3300,794.0100,1809000
20160914,790.4600,796.3300,787.5300,787.5300,1292100
20160915,801.2300,803.6500,788.6600,790.0100,1557200
20160916,797.9700,799.0200,793.6200,799.0200,2130600
20160919,795.3900,803.9900,793.5600,801.1100,1149500
20160920,799.7800,802.7500,798.2600,800.0000,1049200
20160921,805.0300,805.9100,796.0300,801.2600,1348500
20160922,815.9500,819.0600,807.7100,810.0000,1759300
20160923,814.9600,817.0000,812.7300,815.1400,1411700
20160926,802.6500,810.0800,800.4500,809.8200,1472700
20160927,810.7300,813.4900,801.8300,801.8300,1367300
20160928,810.0600,810.2500,802.7800,804.0800,1470300
20160929,802.6400,813.9100,800.8600,807.2300,1350000
20160930,804.0600,808.0900,801.5000,803.6000,1660200
20161003,800.3800,803.5400,796.2300,802.5500,1489200
20161004,802.7900,806.5000,799.6700,805.0000,1258700
20161005,801.2300,808.5000,800.7100,806.0000,1213800
20161006,803.0800,806.9500,800.5100,804.0800,1099900
20161007,800.7100,805.9400,796.8200,805.9300,1163100
20161010,814.1700,817.3800,802.2400,803.9300,1496100
20161011,809.5700,819.8600,807.3700,814.1700,1721600
20161012,811.7700,814.5000,808.5500,811.9600,907900
20161013,804.0800,806.5600,798.6200,806.0700,1369000
20161014,804.6000,810.0900,802.3200,807.4500,1111900
20161017,806.8400,813.4900,803.8300,805.9900,1056400
20161018,821.4900,828.8100,813.3300,814.2100,2289300
20161019,826.8400,829.8000,822.8800,822.8800,1500100
20161020,821.6300,828.4700,820.5500,827.5600,1393900
20161021,824.0600,824.2900,818.3100,820.0000,1615800
20161024,835.7400,837.9400,829.0400,830.0900,1447600
20161025,828.5500,838.5000,825.3000,838.5000,1890700
20161026,822.1000,827.7100,816.3500,827.1200,1794900
20161027,817.3500,826.5800,814.6100,823.0100,2973500
20161028,819.5600,839.0000,817.0000,829.9400,4354900
20161031,809.9000,822.6300,808.0000,822.4300,2242700
20161101,805.4800,813.9600,798.2600,810.8700,2355900
20161102,788.4200,806.7600,785.0000,806.7600,2350700
20161103,782.1900,790.0000,778.6300,784.5000,2175200
20161104,781.1000,788.4800,771.0000,771.3000,1970600
20161107,802.0300,805.0000,792.9000,794.9500,1992600
20161108,811.9800,816.0400,799.6200,802.0300,1754700
20161109,805.5900,811.7100,792.0400,801.8300,3095000
20161110,780.2900,810.0600,768.2300,810.0000,5908200
20161111,771.7500,777.2900,765.5400,776.8100,3587700
20161114,753.2200,771.7800,743.5900,771.7600,3672000
20161115,775.1600,780.2400,765.2200,765.4700,2935000
20161116,779.9800,783.5000,766.3300,770.4200,1794300
20161117,786.1600,788.9000,779.8500,782.5000,1529300
20161118,775.9700,791.2900,775.3500,787.1700,1795900
20161121,784.8000,786.5500,776.3000,778.1000,1626400
20161122,785.0000,793.7700,783.7400,788.9900,1391200
20161123,779.0000,789.5200,772.6500,789.5200,1310500
20161125,780.2300,782.9000,778.1900,782.6100,612100
20161128,785.7900,799.7400,778.1000,778.3500,2568800
20161129,789.4400,796.4400,785.3400,788.3800,1558500
20161130,775.8800,791.5100,773.1500,789.1000,2260100
20161201,764.3300,778.6000,753.3600,778.5500,2861300
20161202,764.4600,770.5000,759.0000,761.9000,1692600
20161205,778.2200,780.0000,766.9700,770.0000,1682700
20161206,776.1800,785.2800,773.3200,780.1900,1729800
20161207,791.4700,792.0000,773.5300,779.9500,2018300
20161208,795.1700,799.0000,787.9100,792.9500,1608300
20161209,809.4500,809.9500,798.0500,799.3000,1894000
20161212,807.9000,811.3500,804.5300,804.8200,1627300
20161213,815.3400,824.3000,811.9400,812.3900,2103300
20161214,817.8900,824.2600,812.7800,815.9200,1769700
20161215,815.6500,823.0000,812.0000,817.3600,1768500
20161216,809.8400,819.2000,808.1200,818.3100,2589100
20161219,812.5000,816.2200,804.5000,809.2800,1259600
20161220,815.2000,816.4900,811.0000,813.3700,1270200
20161221,812.2000,815.7200,805.1000,815.7200,1454500
20161222,809.6800,811.0700,806.0300,809.1000,1131600
20161223,807.8000,810.9700,805.1100,808.0100,764100
20161227,809.9300,816.0000,805.8000,808.6800,974400
20161228,804.5700,813.3300,802.4400,813.3300,1199700
20161229,802.8800,805.7500,798.1400,802.3300,1056500
20161230,792.4500,803.2900,789.6200,803.2100,1728300
20170103,808.0100,811.4400,796.8900,800.6200,1956200
20170104,807.7700,813.4300,804.1100,809.8900,1505200
20170105,813.0200,813.7400,805.9200,807.5000,1326600
20170106,825.2100,828.9600,811.5000,814.9900,2009600
20170109,827.1800,830.4300,821.6200,826.3700,1406800
20170110,826.0100,829.4100,823.1400,827.0700,1194500
20170111,829.8600,829.9000,821.4700,826.6200,1320200
20170112,829.5300,830.3800,821.0100,828.3800,1349500
20170113,830.9400,834.6500,829.5200,831.0000,1288000
20170117,827.4600,830.1800,823.2000,830.0000,1439700
20170118,829.0200,829.8100,824.0800,829.8000,1026000
20170119,824.3700,833.0000,823.9600,829.0000,1068500
20170120,828.1700,829.2400,824.6000,829.0900,1277300
20170123,844.4300,845.5400,828.7000,831.6100,2453600
20170124,849.5300,851.5200,842.2800,846.9800,1686200
20170125,858.4500,858.7900,849.7400,853.5500,1655400
20170126,856.9800,861.0000,850.5200,859.0500,3076800
20170127,845.0300,867.0000,841.9000,859.0000,3749600
20170130,823.8300,837.2300,821.0300,837.0600,3512000
20170131,820.1900,823.0700,813.4000,819.5000,2015400
20170201,815.2400,824.0000,812.2500,824.0000,2244300
20170202,818.2600,824.5600,812.0500,815.0000,1684000
20170203,820.1300,826.1300,819.3500,823.1300,1524400
20170206,821.6200,822.3900,814.2900,820.9200,1341400
20170207,829.2300,831.9200,823.2900,825.5000,1664800
20170208,829.8800,834.2500,825.1100,830.5300,1300600
20170209,830.0600,831.9800,826.5000,831.7300,1192000
20170210,834.8500,837.1500,830.5100,832.9500,1412800
