20160216,51.0900,51.0900,50.1300,50.9000,37291200
20160217,52.4200,52.7700,51.4500,51.4900,40789000
20160218,52.1900,52.9500,52.1000,52.3300,27176000
20160219,51.8200,52.2800,51.5300,51.9700,33559100
20160222,52.6500,53.0000,52.2800,52.2800,25008300
20160223,51.1800,52.3700,50.9800,52.3400,28895300
20160224,51.3600,51.5000,50.2000,50.6900,33014500
20160225,52.1000,52.1000,50.6100,51.7300,26939500
20160226,51.3000,52.6800,51.1000,52.6000,35975900
20160229,50.8800,51.6500,50.6600,51.3500,31654000
20160301,52.5800,52.5900,50.9200,50.9700,33024500
20160302,52.9500,52.9600,52.1600,52.4100,29289900
20160303,52.3500,52.9700,51.7800,52.9700,24427800
20160304,52.0300,52.4500,51.7100,52.4000,33034200
20160307,51.0300,51.8000,50.5800,51.5600,38407800
20160308,51.6500,52.1300,50.6000,50.8000,33835100
20160309,52.8400,52.8500,51.8600,51.8900,28251600
20160310,52.0500,52.9400,51.1600,52.9300,38387800
20160311,53.0700,53.0700,52.3800,53.0000,32275700
20160314,53.1700,53.5900,52.6300,52.7100,24083600
20160315,53.5900,53.5900,52.7400,52.7500,21104800
20160316,54.3500,54.6000,53.4000,53.4500,31691700
20160317,54.6600,55.0000,54.0000,54.2100,28223900
20160318,53.4900,54.9700,53.4500,54.9200,67625504
20160321,53.8600,53.9300,52.9300,53.2500,23925700
20160322,54.0700,54.2500,53.4600,53.6100,23124100
20160323,53.9700,54.2400,53.7400,54.1100,20129000
20160324,54.2100,54.3300,53.7300,53.8400,19950000
20160328,53.5400,54.2900,53.3300,54.2100,17025100
20160329,54.7100,54.8600,53.4500,53.6600,23924300
20160330,55.0500,55.6400,54.9000,54.9300,23008300
20160331,55.2300,55.5900,54.8600,54.9500,26360500
20160401,55.5700,55.6100,54.5700,55.0500,24399200
20160404,55.4300,55.6600,55.0000,55.4300,18928800
20160405,54.5600,55.3000,54.4600,55.1900,19272300
20160406,55.1200,55.2000,54.2100,54.3600,21188700
20160407,54.4600,54.9100,54.2300,54.8700,19225100
20160408,54.4200,55.2800,54.3200,54.6700,22167200
20160411,54.3100,55.1500,54.3000,54.4900,21414200
20160412,54.6500,54.7800,53.7600,54.3700,24944300
20160413,55.3500,55.4400,54.8900,55.1200,20818000
20160414,55.3600,55.5800,55.0700,55.2200,20877100
20160415,55.6500,55.9200,55.1100,55.3000,28793800
20160418,56.4600,56.5900,55.2100,55.4900,23150300
20160419,56.3900,56.7700,55.6800,56.6300,29596800
20160420,55.5900,56.5000,55.4900,56.2900,36195700
20160421,55.7800,56.2300,55.4200,55.8000,38909100
20160422,51.7800,52.4300,50.7700,51.9100,126834096
20160425,52.1100,52.1300,51.6300,51.7800,33226900
20160426,51.4400,52.3500,51.0900,52.2600,33532600
20160427,50.9400,51.5000,50.5500,51.4800,43369300
20160428,49.9000,50.7700,49.5600,50.6200,43134800
20160429,49.8700,50.2500,49.3500,49.3500,48411700
20160502,50.6100,50.7500,49.7800,50.0000,33114500
20160503,49.7800,50.4100,49.6000,50.3400,26460200
20160504,49.8700,50.0600,49.4600,49.8400,24257600
20160505,49.9400,50.3000,49.7300,49.8700,25390700
20160506,50.3900,50.3900,49.6600,49.9200,24715600
20160509,50.0700,50.5900,50.0000,50.4900,17951600
20160510,51.0200,51.1000,50.1900,50.3300,22891000
20160511,51.0500,51.7800,51.0000,51.1300,24039100
20160512,51.5100,51.8100,50.9200,51.2000,24102800
20160513,51.0800,51.9000,51.0400,51.4400,22592300
20160516,51.8300,51.9600,50.7500,50.8000,20032000
20160517,50.5100,51.7300,50.3600,51.7200,27803500
20160518,50.8100,51.1400,50.3000,50.4800,24907500
20160519,50.3200,50.6200,49.8200,50.4700,23842400
20160520,50.6200,51.2200,50.4000,50.4800,23905800
20160523,50.0300,50.6800,49.9800,50.6000,26118700
20160524,51.5900,51.7100,50.4000,50.7000,34757900
20160525,52.1200,52.4900,51.7900,51.9200,24040200
20160526,51.8900,51.9800,51.3600,51.9300,24335200
20160527,52.3200,52.3200,51.7700,51.9200,17653700
20160531,53.0000,53.0000,52.0800,52.2600,37653100
20160601,52.8500,52.9500,52.4400,52.4400,25324800
20160602,52.4800,52.7400,51.8400,52.6400,22840800
20160603,51.7900,52.4200,51.6000,52.3800,23081300
20160606,52.1300,52.3500,51.8900,51.9900,18243300
20160607,52.1000,52.7300,52.1000,52.2400,20866800
20160608,52.0400,52.4400,51.8700,52.0200,21149400
20160609,51.6200,52.0000,51.4900,52.0000,20305700
20160610,51.4800,52.0500,51.0400,51.0500,25833200
20160613,50.1400,50.7200,49.0600,49.5800,83217800
20160614,49.8300,50.1000,49.5700,49.9000,42577100
20160615,49.6900,50.1200,49.6900,49.7800,33757600
20160616,50.3900,50.4700,49.5100,49.5200,31188600
20160617,50.1300,50.4300,49.8200,50.4100,45710500
20160620,50.0700,50.8300,50.0300,50.6400,35607900
20160621,51.1900,51.4300,50.1600,50.2000,34097800
20160622,50.9900,51.4600,50.9500,51.0800,28816800
20160623,51.9100,52.0600,51.1500,51.2800,29028800
20160624,49.8300,50.9400,49.5200,49.8100,133503000
20160627,48.4300,49.1500,48.0400,49.1000,50216300
20160628,49.4400,49.4700,48.6700,48.9200,38140700
20160629,50.5400,50.7200,49.8000,49.9100,31304000
20160630,51.1700,51.3000,50.5000,50.7200,28527800
20160701,51.1600,51.7200,51.0700,51.1300,21400400
20160705,51.1700,51.2800,50.7400,50.8300,24806400
20160706,51.3800,51.5400,50.3900,50.7800,28167500
20160707,51.3800,51.6100,51.0700,51.4200,19585200
20160708,52.3000,52.3600,51.5500,51.7300,28391000
20160711,52.5900,52.8300,52.4700,52.5000,22269200
20160712,53.2100,53.4000,52.7900,52.9400,27317600
20160713,53.5100,53.8600,53.1800,53.5600,25356800
20160714,53.7400,53.9900,53.5800,53.8400,24545500
20160715,53.7000,54.0000,53.2100,53.9500,32024400
20160718,53.9600,54.3400,53.5500,53.7000,31433900
20160719,53.0900,53.9000,52.9300,53.7100,53336500
20160720,55.9100,56.8400,55.5300,56.1500,89893296
20160721,55.8000,56.2300,55.7600,55.9800,32776700
20160722,56.5700,56.6300,55.7800,56.0800,32157200
20160725,56.7300,56.7400,56.2600,56.4700,25610600
20160726,56.7600,57.2900,56.5100,56.5200,28079000
20160727,56.1900,56.8000,56.1100,56.6100,32327500
20160728,56.2100,56.3700,55.7200,56.0000,37550400
20160729,56.6800,56.7600,56.0500,56.2600,30558700
20160801,56.5800,56.7500,56.1400,56.6000,26003400
20160802,56.5800,56.9000,56.3100,56.8500,35122000
20160803,56.9700,57.1100,56.4900,56.6800,22075600
20160804,57.3900,57.5200,56.6700,56.8000,26587700
20160805,57.9600,58.2100,57.4500,57.6500,29335200
20160808,58.0600,58.0900,57.7800,58.0600,19473500
20160809,58.2000,58.5000,58.0200,58.1700,16920700
20160810,58.0200,58.3200,57.8200,58.1600,15756900
20160811,58.3000,58.4500,58.0300,58.0300,18162300
20160812,57.9400,58.1900,57.6200,58.0300,21655200
20160815,58.1200,58.5000,57.9600,58.0100,19283900
20160816,57.4400,57.6200,57.2700,57.6100,20523500
20160817,57.5600,57.6800,57.2300,57.5400,18856400
20160818,57.6000,57.7000,57.2700,57.4200,14214300
20160819,57.6200,57.7300,57.2000,57.4300,17271000
20160822,57.6700,57.7500,57.2600,57.6000,15221900
20160823,57.8900,58.1800,57.8500,57.9000,18732400
20160824,57.9500,58.0400,57.7200,57.8000,18151500
20160825,58.1700,58.2900,57.7800,57.8800,18552600
20160826,58.0300,58.7000,57.6900,58.2800,20971200
20160829,58.1000,58.6000,58.1000,58.1800,16417200
20160830,57.8900,58.1900,57.6100,57.9800,16930200
20160831,57.4600,57.8000,57.3000,57.6500,20860300
20160901,57.5900,57.8200,57.0100,57.0100,26075400
20160902,57.6700,58.1900,57.4200,57.6700,18900500
20160906,57.6100,57.8000,57.2100,57.7800,16278400
20160907,57.6600,57.8400,57.4100,57.4700,17493400
