Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                        ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin  ,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow , 
PBYI  ,-5.41      ,42.00     ,691165    ,--       ,1.66B     ,38             ,+8.54                     ,61.12     ,38.42     ,1.56 ,-19.69      ,--                     ,37.04             ,22.29                  ,37.51                  ,Biotechnology                                 ,NASDAQ  ,PUMA BIOTECHNOLOGY INC   ,Biotechnology                       ,--      ,44.80         ,42.00 ,400     ,1556611      ,1056738     ,44.40                   ,65.41                  ,No        ,44.40 ,44.70 ,42.10 ,68.05                 ,1434191       ,1025791    ,48.19                    ,67.38                 ,No                ,Health Care           ,--            ,44.80     ,42.00 ,1500    ,1363925     ,36.76                     ,50.67                  ,62.61M         ,No                  ,D  ,--       ,--                 ,42.86          ,28.57                 ,28.57           ,--                     ,--              ,7                 ,1.86              ,-276.01M  ,--     ,-276.01M,36.95M            ,-8.29   ,-8.29     ,-7.45     ,-7.76       ,-4.73     ,-1.90     ,-3.42     ,-95.91                      ,--        ,--                ,-2.80  ,+4.65                  ,+19.43                     ,+1.32                  ,+27.08                  ,-83.07               ,0.00                 ,-2.88                ,+0.43     ,45.20        ,45.20    ,28.57                  ,28.95     ,19.74    ,100.00                  ,-11.20                       ,-6.25   ,-0.40,+10.75                 ,+0.18                 ,+7.63                  ,+3.03                    ,+45.93               ,-64.51               ,-14.75               ,-132.75           ,1               ,45.20     ,45.20   ,39.79       ,28.95   ,-22.26               ,2.70           ,-2.40    ,-0.89,+3.52                   ,+7.29                    ,+20.52                   ,+9.55                 ,-11.88               ,+39.69               ,-37.95               ,-112.06           ,45.20      ,73.27     ,32.20    ,28.95  ,2.70         ,81.00            ,0.00          ,-0.23             ,--                   ,--                       ,7.87            ,--           ,--                   ,--       ,38.02     ,35.30     ,41.67      ,37.83     ,38.73      ,70.88                ,52.19     ,17.66                   ,80.31,43.43               ,8.35                      ,7.65           ,35.00     ,42.47      ,37.30     ,36.98     ,39.54      ,55.23     ,54.17                ,32.09         ,89.09,0.83       ,6.38           ,8.45                      ,37.51     ,37.56      ,37.24     ,58.70                ,34.35                   ,89.03   ,31.59                  ,5.25           ,10.05                     ,8754.15    , 
GDXJ  ,-5.38      ,34.10     ,17361037  ,--       ,5.02B     ,266            ,+5.56                     ,39.91     ,35.84     ,-1.25,-83.87      ,8.40                   ,-19.33            ,32.62                  ,37.42                  ,--                                            ,NYSE    ,VANECK VECTORS JR GLD MIN,--                                  ,1.51    ,36.15         ,34.10 ,4400    ,22976056     ,21978187    ,75.56                   ,78.99                  ,No        ,36.04 ,36.28 ,34.11 ,100.00                ,24953050      ,23579081   ,69.57                    ,73.63                 ,No                ,--                    ,4.20          ,36.15     ,33.90 ,300     ,25264902    ,49.89                     ,68.72                  ,794.83M        ,No                  ,NC ,--       ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,--        ,--     ,--      ,138.74M           ,--      ,--        ,--        ,--          ,--        ,--        ,--        ,--                          ,--        ,--                ,-2.05  ,-1.69                  ,-3.40                      ,-2.18                  ,-4.27                   ,+72.81               ,-63.92               ,+15.05               ,+0.09     ,36.35        ,42.67    ,16.22                  ,32.65     ,25.40    ,91.60                   ,5.76                         ,-5.67   ,-0.11,+2.32                  ,+0.01                 ,-1.95                  ,-5.69                    ,+14.58               ,-10.38               ,+13.31               ,0.00              ,28              ,36.35     ,43.01   ,34.70       ,32.65   ,-8.50                ,2.18           ,-1.94    ,-0.30,+1.90                   ,-1.27                    ,-5.13                    ,-1.61                 ,+30.37               ,-42.41               ,-6.88                ,0.00              ,42.40      ,52.50     ,32.65    ,31.13  ,2.38         ,48.00            ,-0.20         ,--                ,--                   ,--                       ,--              ,--           ,--                   ,--       ,34.61     ,37.56     ,37.50      ,36.34     ,37.52      ,48.23                ,46.52     ,26.75                   ,16.13,43.97               ,-5.66                     ,1.93           ,36.24     ,40.53      ,36.06     ,37.04     ,37.62      ,44.86     ,48.51                ,24.24         ,25.85,-0.87      ,-2.55          ,1.77                      ,37.42     ,36.68      ,37.12     ,48.11                ,16.31                   ,19.45   ,30.88                  ,-7.17          ,-0.42                     ,-79177.33  , 
FBM   ,-5.28      ,15.44     ,372217    ,--       ,698.93M   ,53             ,+2.27                     ,--        ,--        ,--   ,-85.10      ,22.45                  ,7.44              ,--                     ,16.04                  ,Trading Companies & Distributors              ,NYSE    ,FOUNDATION BLDG MRL INC  ,Trading Companies & Distributors    ,--      ,16.34         ,15.44 ,300     ,295325       ,538625      ,126.04                  ,69.11                  ,No        ,16.30 ,16.58 ,15.47 ,--                    ,296780        ,538625     ,125.42                   ,69.11                 ,No                ,Industrials           ,--            ,16.34     ,15.11 ,400     ,538625      ,119.31                    ,69.11                  ,4.76M          ,No                  ,NC ,--       ,--                 ,37.50          ,37.50                 ,25.00           ,--                     ,--              ,8                 ,1.88              ,-37.38M   ,820.60M,-37.38M ,42.77M            ,--      ,--        ,--        ,-0.21       ,--        ,--        ,--        ,15.00                       ,-4.56     ,550.37            ,-0.90  ,-0.95                  ,+1.87                      ,+0.30                  ,+1.86                   ,0.00                 ,0.00                 ,0.00                 ,0.00      ,16.64        ,17.61    ,1.03                   ,15.05     ,15.05    ,77.55                   ,4.66                         ,-5.51   ,-0.04,-0.36                  ,-0.06                 ,+0.30                  ,+1.86                    ,0.00                 ,0.00                 ,0.00                 ,0.00              ,3               ,17.00     ,17.61   ,15.86       ,15.05   ,-0.06                ,1.14           ,-0.86    ,-0.24,+0.36                   ,+0.30                    ,+1.86                    ,+0.30                 ,0.00                 ,0.00                 ,0.00                 ,0.00              ,17.61      ,17.61     ,15.63    ,15.05  ,1.47         ,--               ,-0.33         ,--                ,--                   ,--                       ,--              ,103.29       ,--                   ,0.85     ,16.32     ,--        ,--         ,--        ,--         ,50.00                ,--        ,--                      ,14.90,17.00               ,0.84                      ,--             ,--        ,--         ,16.16     ,--        ,--         ,--        ,--                   ,--            ,33.07,--         ,--             ,--                        ,16.04     ,--         ,--        ,--                   ,--                      ,37.04   ,15.08                  ,-0.56          ,--                        ,326.98     , 
IAG   ,-5.01      ,3.41      ,10572183  ,--       ,1.67B     ,39             ,+2.33                     ,28.44     ,3.79      ,-0.27,-96.61      ,14.29                  ,-25.35            ,32.81                  ,4.01                   ,Metals & Mining                               ,NYSE    ,IAMGOLD CORP             ,Gold                                ,--      ,3.60          ,3.41  ,75800   ,8841208      ,9980198     ,119.58                  ,105.93                 ,No        ,3.59  ,3.65  ,3.42  ,60.50                 ,9836487       ,9515143    ,107.48                   ,111.11                ,No                ,Materials             ,--            ,3.60      ,3.37  ,68700   ,9938770     ,68.69                     ,106.37                 ,31.61M         ,No                  ,NC ,--       ,C                  ,11.76          ,17.65                 ,41.18           ,17.65                  ,11.76           ,17                ,3.00              ,61.80M    ,987.10M,61.80M  ,463.03M           ,0.12    ,0.12      ,-1.94     ,0.03        ,-0.55     ,-2.21     ,0.89      ,3.00                        ,5.33      ,202.23            ,-0.19  ,-0.45                  ,-10.13                     ,-0.4348                ,-17.64                  ,+102.21              ,-73.35               ,+20.86               ,-0.05     ,3.67         ,5.17     ,2.22                   ,3.43      ,1.95     ,85.71                   ,11.48                        ,-5.28   ,-0.01,-0.45                  ,-0.05                 ,-0.5436                ,-10.78                   ,-6.49                ,-2.66                ,+7.36                ,+3.00             ,9               ,3.69      ,5.23    ,3.50        ,3.43    ,-1.42                ,0.24           ,-0.18    ,-0.28,+0.082                  ,-0.406                   ,-13.12                   ,-0.7708               ,+60.53               ,-42.54               ,+6.49                ,+1.86             ,4.84       ,5.87      ,3.43     ,3.43   ,0.28         ,29.00            ,-0.04         ,1.28              ,--                   ,30.00                    ,0.74            ,21.36        ,130.53               ,1.69     ,3.61      ,4.34      ,4.02       ,3.90      ,4.10       ,33.70                ,44.29     ,26.84                   ,3.39 ,4.91                ,-1.23                     ,-0.15          ,4.19      ,4.16       ,3.80      ,4.11      ,4.07       ,39.70     ,45.69                ,39.66         ,12.86,-0.22      ,-1.03          ,-0.34                     ,4.01      ,4.07       ,4.12      ,41.93                ,11.59                   ,10.99   ,3.10                   ,-1.33          ,-0.86                     ,-37249.51  , 
AKAO  ,-5.00      ,25.25     ,901724    ,--       ,935.67M   ,91             ,+1.72                     ,59.58     ,24.80     ,1.99 ,-44.96      ,41.95                  ,8.82              ,60.47                  ,24.22                  ,Pharmaceuticals                               ,NASDAQ  ,ACHAOGEN INC             ,Pharmaceuticals                     ,--      ,26.79         ,25.25 ,100     ,950990       ,1480921     ,94.82                   ,60.89                  ,No        ,26.58 ,26.70 ,25.27 ,44.06                 ,929028        ,1072315    ,97.06                    ,84.09                 ,No                ,Health Care           ,--            ,26.79     ,24.20 ,300     ,956078      ,79.62                     ,94.31                  ,25.11M         ,No                  ,NC ,--       ,--                 ,90.00          ,10.00                 ,--              ,--                     ,--              ,10                ,1.10              ,-27.09M   ,26.06M ,-27.09M ,34.93M            ,-2.50   ,-1.49     ,-1.42     ,-2.28       ,-33.83    ,-52.77    ,-65.67    ,63.60                       ,-103.96   ,420.34            ,-1.54  ,+1.23                  ,+10.59                     ,+15.59                 ,+34.70                  ,+164.29              ,0.00                 ,+614.94              ,+1.73     ,27.79        ,27.79    ,-0.41                  ,20.70     ,2.59     ,58.05                   ,-1.29                        ,-5.75   ,-0.21,+12.00                 ,+0.01                 ,+3.06                  ,+139.26                  ,+105.76              ,0.00                 ,+310.68              ,-124.72           ,1               ,27.79     ,27.79   ,26.25       ,19.22   ,-21.61               ,1.45           ,-1.33    ,-0.78,+0.45                   ,+2.57                    ,+12.91                   ,+6.90                 ,+628.03              ,0.00                 ,+522.02              ,-66.78            ,27.79      ,26.29     ,24.52    ,12.33  ,2.50         ,100.00           ,-1.05         ,-0.46             ,--                   ,--                       ,11.42           ,33.68        ,--                   ,35.90    ,25.64     ,19.86     ,12.06      ,24.08     ,15.70      ,80.50                ,69.71     ,15.06                   ,55.04,27.53               ,5.95                      ,10.97          ,18.76     ,8.82       ,24.93     ,20.16     ,14.49      ,69.22     ,74.37                ,30.43         ,77.62,2.06       ,7.29           ,11.93                     ,24.22     ,13.52      ,19.07     ,76.42                ,28.24                   ,87.02   ,20.92                  ,3.74           ,10.98                     ,1154.48    , 
AG    ,-4.91      ,7.255     ,5141949   ,--       ,1.26B     ,78             ,+1.28                     ,24.68     ,8.26      ,-0.56,-96.92      ,14.91                  ,-21.98            ,38.18                  ,8.81                   ,Metals & Mining                               ,NYSE    ,FIRST MAJESTIC SILVER COR,Silver                              ,--      ,10.30         ,7.25  ,5200    ,4673871      ,6038165     ,110.01                  ,85.16                  ,No        ,7.63  ,7.74  ,7.26  ,29.48                 ,5268788       ,5255015    ,97.59                    ,97.85                 ,No                ,Materials             ,--            ,7.67      ,7.17  ,15200   ,5246886     ,60.57                     ,98.00                  ,35.91M         ,No                  ,NC ,--       ,C                  ,22.22          ,33.33                 ,33.33           ,11.11                  ,--              ,9                 ,2.33              ,11.40M    ,368.60M,11.40M  ,164.97M           ,0.07    ,0.07      ,-1.11     ,0.14        ,-0.69     ,-0.44     ,1.05      ,-96.61                      ,4.10      ,--                ,-0.415 ,-1.685                 ,-12.90                     ,-1.5313                ,-16.69                  ,+71.04               ,-44.40               ,-11.73               ,-0.06     ,7.89         ,10.78    ,11.41                  ,7.49      ,5.01     ,85.09                   ,15.43                        ,-5.41   ,-0.04,-0.485                 ,-0.07                 ,-1.42                  ,-16.64                   ,+0.39                ,-12.93               ,+1.09                ,+1.46             ,13              ,7.97      ,10.92   ,7.50        ,7.49    ,-2.16                ,0.485          ,-0.375   ,-0.52,+0.097                  ,-1.1358                  ,-15.62                   ,-1.536                ,+38.17               ,-37.05               ,-23.85               ,+1.03             ,10.63      ,19.15     ,7.49     ,7.49   ,0.57         ,15.00            ,-0.085        ,6.64              ,--                   ,155.41                   ,2.04            ,5.42         ,73.27                ,4.61     ,7.90      ,9.14      ,8.86       ,8.48      ,9.24       ,29.36                ,43.13     ,31.55                   ,3.08 ,10.84               ,-2.93                     ,-0.94          ,8.82      ,11.02      ,8.37      ,8.90      ,9.34       ,39.38     ,44.38                ,55.06         ,8.03 ,-0.38      ,-1.93          ,-1.07                     ,8.81      ,8.75       ,8.96      ,41.46                ,9.14                    ,6.86    ,6.77                   ,-3.08          ,-1.11                     ,-16959.66  , 
GNC   ,-4.90      ,6.99      ,3663676   ,--       ,504.81M   ,44             ,+0.35                     ,31.55     ,7.76      ,-0.50,-97.39      ,12.50                  ,-37.43            ,22.70                  ,7.96                   ,Specialty Retail                              ,NYSE    ,GNC HOLDINGS INC         ,Specialty Stores                    ,--      ,7.38          ,6.99  ,3500    ,3938415      ,2923663     ,93.02                   ,125.31                 ,No        ,7.35  ,7.41  ,7.00  ,78.03                 ,5523913       ,4018564    ,66.32                    ,91.17                 ,No                ,Consumer Discretionary,--            ,7.38      ,6.93  ,4100    ,5277750     ,118.37                    ,69.42                  ,29.04M         ,No                  ,D  ,***      ,--                 ,18.18          ,--                    ,45.45           ,36.36                  ,--              ,11                ,3.00              ,-286.25M  ,2.54B  ,-286.25M,68.4M             ,-4.12   ,-4.12     ,2.60      ,1.35        ,2.81      ,2.72      ,2.29      ,2.44                        ,-11.27    ,218.03            ,-0.39  ,-1.34                  ,-7.26                      ,-6.6432                ,-18.17                  ,-82.28               ,-73.78               ,-67.10               ,+0.72     ,7.64         ,9.23     ,28.49                  ,6.95      ,6.95     ,87.50                   ,13.26                        ,-5.28   ,-0.03,-3.83                  ,-0.04                 ,-0.69                  ,-47.37                   ,-33.15               ,-83.33               ,-41.68               ,-153.27           ,7               ,7.90      ,11.79   ,7.27        ,6.95    ,0.02                 ,0.42           ,-0.36    ,-0.41,+0.026                  ,-0.5775                  ,-8.55                    ,-1.6392               ,-73.06               ,-79.79               ,-59.55               ,-12.38            ,9.23       ,35.90     ,7.24     ,6.95   ,0.48         ,1.00             ,-0.06         ,-0.08             ,--                   ,--                       ,--              ,-1607.51     ,5.45                 ,0.20     ,7.64      ,9.02      ,13.22      ,7.94      ,11.82      ,36.78                ,35.45     ,29.20                   ,2.61 ,8.97                ,-1.14                     ,-6.09          ,9.55      ,17.19      ,7.92      ,9.26      ,12.81      ,34.67     ,36.30                ,18.60         ,7.74 ,-0.48      ,-4.43          ,-5.99                     ,7.96      ,11.80      ,9.77      ,36.20                ,20.04                   ,11.05   ,6.95                   ,-1.40          ,-3.60                     ,-24521.82  , 
SGRY  ,-4.89      ,19.45     ,193968    ,--       ,994.38M   ,17             ,+1.54                     ,40.36     ,20.53     ,0.18 ,-70.10      ,4.76                   ,10.51             ,35.47                  ,20.98                  ,Health Care Providers & Services              ,NASDAQ  ,SURGERY PARTNERS INC     ,Health Care Facilities              ,--      ,20.45         ,19.45 ,500     ,551060       ,201272      ,35.20                   ,96.37                  ,No        ,20.45 ,20.45 ,19.50 ,38.37                 ,302582        ,245448     ,64.10                    ,79.03                 ,No                ,Health Care           ,--            ,20.45     ,19.40 ,800     ,290133      ,36.85                     ,66.85                  ,10.86M         ,No                  ,B  ,--       ,--                 ,60.00          ,10.00                 ,30.00           ,--                     ,--              ,10                ,1.70              ,85.08M    ,1.12B  ,85.08M  ,48.63M            ,0.20    ,0.20      ,0.04      ,0.66        ,-2.04     ,-0.28     ,--        ,21.50                       ,0.84      ,224.25            ,-1.00  ,-3.30                  ,-2.54                      ,+2.38                  ,+5.42                   ,0.00                 ,0.00                 ,+63.58               ,0.00      ,20.45        ,22.85    ,2.40                   ,18.00     ,11.76    ,95.24                   ,8.43                         ,-4.89   ,0.00 ,+3.40                  ,-0.06                 ,-0.47                  ,+13.20                   ,+29.02               ,0.00                 ,+52.54               ,+3012.32          ,0               ,21.30     ,22.85   ,18.47       ,18.00   ,-7.64                ,1.00           ,-1.00    ,0.00 ,+0.31                   ,-0.53                    ,-2.23                    ,+1.05                 ,+36.89               ,0.00                 ,+16.82               ,+3.86             ,22.85      ,22.85     ,18.00    ,15.10  ,1.05         ,96.00            ,-0.05         ,4.44              ,--                   ,103.88                   ,--              ,279.98       ,31.22                ,0.89     ,20.58     ,19.33     ,17.95      ,20.48     ,--         ,48.37                ,--        ,27.51                   ,29.90,22.78               ,0.45                      ,5.75           ,18.58     ,17.73      ,21.09     ,19.48     ,--         ,50.84     ,50.00                ,22.88         ,32.65,0.53       ,1.25           ,6.00                      ,20.98     ,17.58      ,19.21     ,55.11                ,17.27                   ,30.89   ,19.19                  ,-0.50          ,2.50                      ,545.45     , 
UNIT  ,-4.88      ,25.33     ,1635196   ,--       ,4.15B     ,95             ,-0.43                     ,25.02     ,27.38     ,--   ,-97.74      ,7.12                   ,-9.24             ,23.87                  ,27.65                  ,Equity Real Estate Investment Trusts (REITs)  ,NASDAQ  ,UNITI GROUP INC          ,Specialized REITs                   ,2.40    ,26.63         ,25.32 ,100     ,919122       ,1125464     ,177.90                  ,145.28                 ,No        ,26.63 ,26.64 ,25.33 ,62.04                 ,1086040       ,849541     ,150.56                   ,192.47                ,Yes               ,Real Estate           ,9.00          ,26.63     ,25.23 ,300     ,1024928     ,160.61                    ,159.53                 ,25.08M         ,No                  ,C  ,--       ,--                 ,83.33          ,16.67                 ,--              ,--                     ,--              ,6                 ,1.17              ,-210.00K  ,--     ,-210.00K,155.79M           ,-0.04   ,-0.04     ,0.24      ,-0.01       ,0.08      ,--        ,--        ,3.00                        ,-0.03     ,2438.00           ,-1.30  ,-3.70                  ,-3.70                      ,-1.03                  ,-1.10                   ,0.00                 ,0.00                 ,+23.54               ,0.00      ,27.35        ,29.65    ,6.10                   ,26.25     ,20.71    ,92.88                   ,10.60                        ,-4.88   ,0.00 ,-0.34                  ,-0.11                 ,-0.99                  ,-3.73                    ,+4.80                ,0.00                 ,+18.94               ,+0.02             ,1               ,28.73     ,29.65   ,26.55       ,26.17   ,-4.52                ,1.31           ,-1.30    ,0.00 ,-0.12                   ,-1.02                    ,-3.57                    ,-0.30                 ,+37.96               ,0.00                 ,-3.18                ,-0.01             ,29.65      ,32.73     ,26.55    ,25.61  ,1.41         ,72.00            ,-0.10         ,-28.45            ,--                   ,--                       ,--              ,-309.32      ,--                   ,--       ,27.74     ,26.86     ,27.24      ,27.38     ,27.08      ,34.94                ,45.10     ,35.51                   ,2.26 ,29.91               ,0.05                      ,-0.30          ,26.71     ,28.13      ,28.01     ,27.08     ,27.07      ,42.01     ,48.58                ,29.02         ,9.31 ,0.35       ,-1.28          ,0.51                      ,27.65     ,26.57      ,27.05     ,47.56                ,19.54                   ,18.74   ,25.40                  ,-1.45          ,0.40                      ,-1595.68   , 
ACOR  ,-4.54      ,27.35     ,509051    ,--       ,1.31B     ,21             ,-0.53                     ,54.78     ,27.11     ,1.48 ,-65.32      ,6.90                   ,-4.27             ,39.79                  ,26.63                  ,Biotechnology                                 ,NCM     ,ACORDA THERAPEUTICS INC  ,Biotechnology                       ,--      ,28.30         ,27.35 ,900     ,1645392      ,741189      ,30.94                   ,68.68                  ,No        ,28.65 ,28.70 ,27.40 ,82.40                 ,1068046       ,899364     ,47.66                    ,56.60                 ,No                ,Health Care           ,--            ,28.30     ,27.25 ,1000    ,1324363     ,61.21                     ,38.44                  ,47.84M         ,Yes                 ,C  ,--       ,C                  ,30.00          ,20.00                 ,50.00           ,--                     ,--              ,10                ,2.20              ,-35.60M   ,519.60M,-35.60M ,46.41M            ,-0.76   ,-0.76     ,0.25      ,1.06        ,0.42      ,0.39      ,3.84      ,87.00                       ,-6.66     ,870.35            ,-0.95  ,+0.50                  ,+6.26                      ,+6.44                  ,+21.17                  ,-20.55               ,+8.94                ,-7.03                ,+1.68     ,29.45        ,33.00    ,7.91                   ,23.25     ,16.40    ,93.10                   ,-0.67                        ,-3.36   ,+0.35,+8.46                  ,+0.01                 ,+1.97                  ,+29.46                   ,+50.53               ,-25.41               ,+27.16               ,-5.62             ,1               ,33.00     ,33.00   ,27.90       ,22.00   ,-10.85               ,1.35           ,-1.30    ,+1.24,-0.15                   ,+1.67                    ,+7.50                    ,+4.94                 ,-18.90               ,-6.14                ,+9.84                ,-2.90             ,33.00      ,36.61     ,26.30    ,18.85  ,1.45         ,97.00            ,-0.10         ,-1.58             ,--                   ,--                       ,--              ,48.78        ,26.59                ,2.53     ,27.85     ,23.34     ,21.56      ,26.57     ,23.20      ,62.31                ,57.04     ,10.63                   ,34.68,29.65               ,3.50                      ,6.65           ,22.59     ,23.14      ,27.17     ,24.29     ,23.20      ,59.14     ,58.90                ,52.03         ,41.43,1.52       ,5.95           ,7.15                      ,26.63     ,21.56      ,23.88     ,62.17                ,33.68                   ,54.00   ,23.62                  ,2.95           ,7.50                      ,-666.57    , 
ENDP  ,-4.53      ,10.10     ,7796083   ,--       ,2.38B     ,60             ,+0.79                     ,24.73     ,11.52     ,-0.71,-97.75      ,13.16                  ,-44.03            ,23.77                  ,12.24                  ,Pharmaceuticals                               ,NGM/NGS ,ENDO INTERNATIONAL PLC   ,Pharmaceuticals                     ,--      ,10.67         ,10.10 ,800     ,8885128      ,6918899     ,87.74                   ,112.68                 ,No        ,10.59 ,10.77 ,10.11 ,85.14                 ,12622066      ,9695730    ,61.76                    ,80.41                 ,Yes               ,Health Care           ,--            ,10.67     ,10.01 ,3700    ,11998811    ,129.52                    ,64.97                  ,95.75M         ,No                  ,C  ,***      ,--                 ,36.36          ,4.55                  ,59.09           ,--                     ,--              ,22                ,2.23              ,-3.35B    ,4.01B  ,-3.35B  ,222.96M           ,-15.03  ,-15.03    ,-7.59     ,3.68        ,-4.60     ,-5.72     ,-6.40     ,6.15                        ,-83.46    ,819.43            ,-0.56  ,-3.72                  ,-12.84                     ,-5.76                  ,-17.76                  ,-87.84               ,-70.98               ,-13.66               ,+0.60     ,11.00        ,14.45    ,32.79                  ,10.39     ,10.39    ,86.84                   ,18.01                        ,-5.25   ,-0.08,-6.60                  ,-0.07                 ,-1.65                  ,-35.04                   ,-35.22               ,-85.19               ,-14.74               ,-77.21            ,20              ,11.24     ,17.98   ,10.61       ,10.39   ,0.38                 ,0.66           ,-0.48    ,-0.75,+0.08                   ,-1.57                    ,-13.40                   ,-2.30                 ,-73.22               ,-65.15               ,-34.06               ,-19.91            ,14.45      ,43.56     ,10.39    ,10.39  ,0.76         ,2.00             ,-0.10         ,-0.03             ,--                   ,--                       ,--              ,303.15       ,2.90                 ,0.59     ,11.26     ,12.99     ,15.94      ,11.78     ,14.83      ,29.33                ,38.42     ,33.68                   ,2.25 ,14.58               ,-1.39                     ,-5.23          ,13.46     ,17.04      ,11.93     ,12.97     ,15.67      ,34.97     ,39.49                ,40.41         ,6.58 ,-0.50      ,-3.08          ,-5.28                     ,12.24     ,14.98      ,13.34     ,36.84                ,14.29                   ,7.20    ,9.90                   ,-1.99          ,-3.20                     ,-92715.52  , 
