20000103,1.384000,1.408200,1.382800,1.407200,14711,25010
20000104,1.405000,1.409400,1.399800,1.405000,14380,27063
20000105,1.404000,1.412600,1.402400,1.409800,11340,28105
20000106,1.409200,1.418800,1.408000,1.415400,8421,30432
20000107,1.414800,1.417800,1.404000,1.406400,13719,35107
20000110,1.406400,1.407600,1.401200,1.404600,4881,35401
20000111,1.404400,1.416800,1.404200,1.415800,5952,36930
20000112,1.416000,1.425200,1.412800,1.415800,4572,37475
20000113,1.415200,1.418400,1.408600,1.414400,4220,37948
20000114,1.415400,1.415600,1.400800,1.402400,10820,36581
20000118,1.401600,1.407000,1.400000,1.404000,5909,36226
20000119,1.404600,1.413400,1.404600,1.411200,3573,37482
20000120,1.411800,1.425600,1.410600,1.421600,12859,44200
20000121,1.421800,1.425600,1.415400,1.417200,6776,45347
20000124,1.416000,1.423000,1.414600,1.417800,3239,44993
20000125,1.418800,1.421000,1.410800,1.412200,8288,47239
20000126,1.412200,1.414400,1.403000,1.406000,14989,42049
20000127,1.406200,1.408200,1.401800,1.406200,4998,40701
20000128,1.406800,1.407000,1.383000,1.388600,23637,40161
20000131,1.390200,1.393600,1.379600,1.383400,14832,34333
20000201,1.383800,1.385200,1.376200,1.382800,13933,33922
20000202,1.383400,1.383800,1.370000,1.374800,9978,34250
20000203,1.375400,1.377000,1.361400,1.363200,14724,37590
20000204,1.363800,1.369800,1.351200,1.357000,19598,47244
20000207,1.359200,1.367600,1.356200,1.363800,6179,47886
20000208,1.364800,1.381800,1.364800,1.378400,9033,47924
20000209,1.379800,1.383600,1.373800,1.381800,8893,44865
20000210,1.380800,1.384600,1.372400,1.376400,3988,44614
20000211,1.377400,1.377800,1.355000,1.361600,6957,46733
20000214,1.361400,1.364600,1.353000,1.355600,5083,46934
20000215,1.354800,1.366000,1.352200,1.363000,4827,47423
20000216,1.363200,1.375600,1.361800,1.374600,6148,45861
20000217,1.375400,1.381800,1.369800,1.375800,6297,45714
20000218,1.376200,1.376400,1.362800,1.366800,3713,46100
20000222,1.367200,1.387200,1.365600,1.379800,15631,46957
20000223,1.380200,1.382000,1.369600,1.370600,7578,46283
20000224,1.373800,1.373800,1.365000,1.368800,5288,45432
20000225,1.368200,1.368200,1.355600,1.361400,9623,47896
20000228,1.361000,1.365400,1.353400,1.362000,7389,45744
20000229,1.360800,1.369600,1.345200,1.347200,10668,48396
20000301,1.346600,1.360200,1.342800,1.354200,10561,47071
20000302,1.354000,1.355200,1.343600,1.344800,5931,47730
